User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
i-055f7dfe9725fba97,2023-01-27T18:32:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],88e31dea-1e1f-4e75-a463-3d6ff5bbf4e6,4ee54170-f328-4f34-aebd-07e0cc8fe7b5,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:32:16Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,0c012f56-6b4e-45c0-9627-ee7a7aecc0ef,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:32:16Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],953ffc41-08d1-4fab-9568-84ab8c2a6fc6,cf04d38c-c4cc-489e-ac5d-4d64b31e5ff4,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:30:42Z,cloud9.amazonaws.com,ModifyTemporaryCredentialsOnEnvironmentEC2,us-east-1,216.152.105.21,AWS Internal,,[],0ee778a9-4abe-4862-8061-b36d63d8fed1,62330ce3-ec4a-451a-aae6-bb45b6436987,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:30:42Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],74f397a0-42ec-4d80-a104-c76196a8cbe2,dda41079-2a5d-4fa2-99de-f78a119d98c1,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:30:42Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.194,ssm.amazonaws.com,,[],0480ceec-bf02-4812-9a97-f082dad625a6,efc6ff92-8606-41d4-a950-79afa7f60d65,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:28:15Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],05a61233-5f41-404a-96e0-b844c6ff1177,10af3eda-44d8-4cb5-9803-db543e3f16f6,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:28:15Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,9f82f317-4053-4dc8-9e16-4add00242c16,FALSE,AwsServiceEvent,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:27:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],7e74d541-754f-4e42-a82f-6c6aa377cfce,1b5198d0-6722-46b3-b93a-6091df62b3cf,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:24:13Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],061f3ccc-d977-411a-afea-4c991fed6b78,1e086757-76ba-4fd0-a69c-62789f4e54ab,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:24:13Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,fb8dfae6-7c42-41f6-a465-f0205611ab53,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:23:10Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],16c7713c-55f1-4d44-8421-98e7056bca67,1a0e4736-2efe-408b-ac64-a946da19b332,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:23:10Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.194,ssm.amazonaws.com,,[],4558cfc7-6c28-4acb-a58d-a7fd8f749ae3,1e417da4-2e19-45d7-b18f-137be8c4dfd7,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:23:10Z,cloud9.amazonaws.com,ModifyTemporaryCredentialsOnEnvironmentEC2,us-east-1,216.152.105.21,AWS Internal,,[],033f0d08-e29b-47c4-9d14-129c895f51f7,7d29982e-29e4-4987-9449-4e6b71b9ed36,FALSE,AwsApiCall,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:22:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],b6a23378-0bbd-4f3f-acf5-8a69d39a18c8,cec85076-bc51-46b5-a677-6a006db2a616,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:20:12Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,369ac497-ee57-473c-8ac6-92218eac143a,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:20:12Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],cdd38ab4-d7dc-4d11-ab18-9b4d86479871,d5b90787-c299-4c9a-beef-1ca6aefe4bb3,FALSE,AwsApiCall,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:17:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],ae515b74-d701-470a-a427-e6bbf4fd923c,dae8ae36-7770-4a7b-8253-cd306a8c7151,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:16:10Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,1cdfd297-2e52-45e9-9023-c0f326a68aa6,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:16:10Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],2bc724bf-987a-4b61-8118-5873146c7a7c,77cb7129-a0b2-49f9-878b-db6bfa44e2dc,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:15:43Z,cloud9.amazonaws.com,ModifyTemporaryCredentialsOnEnvironmentEC2,us-east-1,216.152.105.21,AWS Internal,,[],1cdc2699-fcb8-4548-a228-521a8c5f96f0,69e87db0-8825-4def-8ea7-0a3076ca4c27,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:15:42Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],da1dab46-1d3c-4146-bd4e-5d79e7f366ee,26c68f7a-7d09-43f7-9d10-0efbe09065a4,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:15:42Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.192,ssm.amazonaws.com,,[],9cc89e79-3ee9-4d8e-b01d-d986f740c2ed,fa8bd8e2-a2e8-46b3-b387-90f1376e78b4,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:15:35Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],7be090db-5d2c-4de4-ae17-04c5353210a0,b2b6b8da-fa9f-416b-81ae-4280f37d1641,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:15:32Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],a6ed9dce-b017-4f78-8709-a525347ec215,1cb78150-5f70-4c54-aa08-fd83932b3b39,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:15:25Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],1cc44b4a-ce08-4076-a704-80322febb8e8,5b850922-c0ae-4a03-be71-353ae3ecf551,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:15:22Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],c412f9b7-0d1c-4373-9b2e-5e384b0fb7c8,0cfc6cc3-72ba-4b99-83f8-dd76ed5115da,FALSE,AwsApiCall,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:12:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],e5f1be13-ecdc-4063-ae37-7131f2bb968c,a6b24042-0289-4a5a-8ffa-b635461d6f65,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:12:11Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],df4aa6b1-162a-48c8-913a-a3e0f968a1df,88729806-e5c1-42db-beb6-71b788c376b7,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:12:09Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,1cf5629f-a57e-4c2d-9836-d7f905702926,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:12:09Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],bb98f7ce-8c64-4e5c-9b61-3869843a25b8,e18df684-1bb3-42c2-a735-865a58a1d3f3,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:12:06Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],f99d30eb-3a38-4348-8ee1-e04892fd36d9,e5234db1-2877-4cac-8392-bdf3a72a38ca,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:12:01Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],65c664b5-d3d0-4236-b9ca-69ee3ed9b3a2,a032503a-9383-4762-96fa-9ee62bbe842f,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:12:00Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],cf928557-4ce5-4318-90ec-940ecf8854de,1f455d3d-94f6-44f8-b11e-10b81aa45347,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:11:15Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],1a356722-568f-4b37-93a2-a0e4fa86c5eb,f16086a1-6330-4c2d-a13b-b222d573c53e,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:11:12Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],3210490a-9e35-4b0d-b35e-f3ee2e71b1f3,7a67378e-a535-417b-afc5-2088bc294482,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:28Z,cloud9.amazonaws.com,UpdateEnvironmentSettings,us-east-1,216.152.105.21,AWS Internal,,[],56aca22f-860f-49db-a75a-d1acdb3c231c,9841b7d1-b7db-4cb2-a416-480309d9b341,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:28Z,cloud9.amazonaws.com,UpdateEnvironmentSettings,us-east-1,216.152.105.21,AWS Internal,,[],2bf50c88-6fa9-4aec-8664-85fd85e0d999,c183eec9-e871-4f1a-bf80-f936d39efd04,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:23Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],a434e6a7-e427-4862-896f-4514494657eb,7392f11b-d33c-49f6-b0ea-b2922a99dd6e,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:17Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],5b980e66-6b27-4ac1-b8a9-47e22b46f137,ef5da507-5204-4a85-91c8-f1e1851d181e,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:11Z,cloud9.amazonaws.com,ModifyTemporaryCredentialsOnEnvironmentEC2,us-east-1,216.152.105.21,AWS Internal,,[],52e35f27-a87a-4c45-ac48-c69185138cee,0c4c1598-95db-4f6c-ab43-909b2dd4a9d4,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:11Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],23d73e6f-d46b-4861-bce7-216eeee306a3,89f16217-b94e-40bf-9c39-d34369fa4a40,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:10Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],970ad578-d374-4c5e-bace-01b82d62740a,0bf23c10-48bd-4141-8654-d1cd62e971ad,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:10Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],4056171b-1f6c-4e4b-b976-19867b92d161,2c3953d9-4471-4f2c-b1b9-9508bb6ce4c7,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:08:10Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,60bdbe5b-d199-4e75-9f04-b51499f03343,FALSE,AwsServiceEvent,7.27958E+11,Management
,2023-01-27T18:08:10Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.192,ssm.amazonaws.com,,[],3a9d0b3a-ba4d-4448-86ef-4c8aa7bcf2c7,66eecc50-e509-4b11-a46a-b44100a1a2f3,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:08:10Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.192,ssm.amazonaws.com,,[],42f7dcf7-6712-46f8-acf9-779e8b821ddd,d44a965b-3180-4ec2-9a37-93196443147b,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:10Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],dcee0408-ab7d-4777-a51e-c7010a1551df,e1c2f28f-e7cf-481f-a31d-4044167e055e,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:10Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],a9618d11-c96d-4df7-a2e6-6a0967cb6ef3,f1a2037b-b783-4eed-9bed-8b1ee098c42d,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:09Z,cloud9.amazonaws.com,UpdateEnvironmentSettings,us-east-1,216.152.105.21,AWS Internal,,[],00413ffe-6448-490e-beb3-0c95d79da0cc,2d9a34db-49b3-4c50-baa2-70a1b89f0ba8,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:09Z,cloud9.amazonaws.com,UpdateMembershipSettings,us-east-1,216.152.105.21,AWS Internal,,[],99669b29-9840-477c-89b1-90fe5adcafc2,359a2d18-1789-4b9e-ba65-b1fb0feb2db6,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:09Z,cloud9.amazonaws.com,UpdateEnvironment,us-east-1,216.152.105.21,AWS Internal,,[],0a0b6555-964a-4beb-b121-d06a93004df9,4f91b888-5bb5-452c-b3f5-9037e017f0d0,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:08:09Z,cloud9.amazonaws.com,ManagedCredentialsUpdatedOnEnvironment,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,a7f29142-b2d0-4dd5-b517-67ee76ff6f48,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:09Z,cloud9.amazonaws.com,UpdateUserSettings,us-east-1,216.152.105.21,AWS Internal,,[],8d50b5b2-f599-4bd4-a910-66a64fc8f8c9,cf09af05-a481-49c0-a7bd-bc9d7a106706,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:08:07Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.194,ssm.amazonaws.com,,[],58a9614b-9d32-4716-b0c2-058c0796cce0,c21c1769-a647-4482-beaa-6af1b5f1cd5e,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:06Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],06683a50-c25e-4798-acb3-d986bb34d64a,8cda6419-ea81-4455-9c36-3c6f886f4f5d,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:08:06Z,cloud9.amazonaws.com,EnvironmentTokenSuccessfullyCreated,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],,a4b983ac-2c49-48bb-a39c-a47db016f04b,FALSE,AwsServiceEvent,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:05Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,AWS Internal,,[],d09ade43-9715-43c2-a644-89cb82f6f0f8,0a024e32-09e8-496f-9384-d2274cff77ec,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:08:05Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.193,ssm.amazonaws.com,,[],b3a68bc3-5c93-478b-9d86-09bbf539b9fc,b38c5a7d-ea83-44ed-8343-c3a4186c88a7,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:08:01Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],e903aa15-4e1f-4baa-ad94-a2428f5ccc45,82dfe5d9-7274-40f3-aab7-feacb9eb9b6b,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:08:01Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.194,ssm.amazonaws.com,,[],61bc6a53-ee7d-4ae5-9aaf-c8a79abb94cc,cadb701a-a5b7-45c6-998a-1cc0b5f15799,FALSE,AwsApiCall,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:07:32Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],5e3c28d1-0a98-4856-994c-8806808d2551,853f0bcf-ed3d-4207-8cd1-3869232a8ff9,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:06:14Z,ssm.amazonaws.com,OpenDataChannel,us-east-1,35.172.155.193,ssm.amazonaws.com,,[],630560a5-fec5-4bad-ab7c-625d97e7101a,9c020012-ae76-4f85-96a3-0cb95e3c0190,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:06:13Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,[],9d296204-3578-4255-bc49-8a66cc600b28,0aed31a8-1dcb-419c-ade1-d0a15c67f1b5,FALSE,AwsApiCall,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:06:08Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],65d4ebb3-0c95-4a7f-839c-d3e08857985e,0cb63a0f-2b1b-465c-be33-0de41fb7dc96,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:06:08Z,ssm.amazonaws.com,StartSession,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,TargetNotConnected,[],7a9e9d3f-d449-4c83-9ddb-a6edd7a2c0ca,54e848db-08a8-4870-8f9f-527413ef2345,FALSE,AwsApiCall,7.27958E+11,Management
i-055f7dfe9725fba97,2023-01-27T18:06:08Z,ssm.amazonaws.com,UpdateInstanceInformation,us-east-1,100.25.191.112,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,[],2ce11628-4ad8-4de1-b789-3b994fd93f42,8cd4ff3b-ad26-4aab-9855-934babc7977c,FALSE,AwsApiCall,7.27958E+11,Management
,2023-01-27T18:05:36Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,us-east-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,0f1b33d7-2439-487b-96e7-cf8070f800c6,FALSE,AwsServiceEvent,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T18:05:35Z,ec2.amazonaws.com,CreateTags,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":null,""resourceName"":""i-055f7dfe9725fba97""}]",dc241df8-98f6-4d5f-aa65-1684f0e82be5,acbbf0f1-b6ad-4191-a689-9b611012d18f,FALSE,AwsApiCall,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T18:05:34Z,ec2.amazonaws.com,RunInstances,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06531cc85c5a4aac8""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0eb2ba396930a791c""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::727957581503:instance-profile/cloud9/AWSCloud9SSMInstanceProfile""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AWSCloud9SSMInstanceProfile""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPA2S7NHF277FT3Q5N7L""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-04d4f9a6a693b21df""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-055f7dfe9725fba97""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d363a3fa09e5fe8f""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""aws-cloud9-CFNExample-548ff12e48e94026baf7e5723d1da1f8-InstanceSecurityGroup-S1OQXEOQSR48""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-03ee5a02c765aa530""}]",6dd2c474-ff81-4e82-a5a1-1afc0b0538e0,90c8d3af-a8bb-4d3c-a4ec-a54cf390036b,FALSE,AwsApiCall,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T18:05:31Z,ec2.amazonaws.com,CreateTags,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":null,""resourceName"":""sg-0d363a3fa09e5fe8f""}]",8002cdaa-ba65-4c63-a38e-3090dfd7e2de,5f14fa92-1683-4e62-9eb9-65b882023b45,FALSE,AwsApiCall,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T18:05:30Z,ec2.amazonaws.com,CreateTags,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":null,""resourceName"":""sg-0d363a3fa09e5fe8f""}]",22d9e454-5d8a-40d3-9b38-01eee0bdd564,99ca24d0-b96d-4db1-98d0-65902e70a91d,FALSE,AwsApiCall,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T18:05:25Z,ec2.amazonaws.com,CreateSecurityGroup,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06531cc85c5a4aac8""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d363a3fa09e5fe8f""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""aws-cloud9-CFNExample-548ff12e48e94026baf7e5723d1da1f8-InstanceSecurityGroup-S1OQXEOQSR48""}]",bbe69095-ddeb-4b10-b8eb-e17226f2f651,96b3630a-9913-41fb-9680-f0d13d7483e2,FALSE,AwsApiCall,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T18:05:20Z,cloudformation.amazonaws.com,CreateStack,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:727957581503:stack/aws-cloud9-CFNExample-548ff12e48e94026baf7e5723d1da1f8/29a5f7c0-9e6d-11ed-8a7d-0eb557272057""}]",19eadda9-2ec8-4838-ad96-3413366ff20c,d909a3b1-3297-4366-a592-d338ef5113cd,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:05:17Z,cloud9.amazonaws.com,CreateEnvironmentEC2,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],06493d47-fa7a-4c10-be7a-8c0348419d91,9e334a22-ba86-40b0-9de9-0f03beda9060,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T18:05:16Z,cloud9.amazonaws.com,CreateEnvironmentEC2,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],b788df65-21f7-4fa4-93d9-eaacb2e0c70b,0fa3ec7f-6471-4cbf-b903-93a47bcedf64,FALSE,AwsApiCall,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T17:19:07Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-03854a70d33940e3b""}]",cf077228-2028-45d3-8e4f-58800be910b4,3b64bc07-7d08-49b0-9fe5-81711633cca0,FALSE,AwsApiCall,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T17:18:35Z,ec2.amazonaws.com,TerminateInstances,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0b0842c98586400ad""}]",dbc2bd91-abdc-4fc7-8e69-a0e7e7444179,0d571bf5-1c58-47de-8ed2-0ce3c77f3fc5,FALSE,AwsApiCall,7.27958E+11,Management
AWSCloud9Workspace-727957581503,2023-01-27T17:18:32Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,cloud9.amazonaws.com,cloud9.amazonaws.com,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:727957581503:stack/aws-cloud9-HS21SDKenv-79af74f7c5c346b8acadc1f7b7975b97/69230600-9e62-11ed-aa27-0e5897cd6a95""}]",39f0b73e-0fee-4779-833d-346626e752c9,0cab8bb7-b7bb-4575-bb8e-97b29a9766f7,FALSE,AwsApiCall,7.27958E+11,Management
himanshusaxena,2023-01-27T17:18:31Z,cloud9.amazonaws.com,DeleteEnvironment,us-east-1,216.152.105.21,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,[],2b6b7234-eafc-4fec-899e-aab903b7bb47,4038aa77-5512-4a41-8e8d-0f9a27f0e13f,FALSE,AwsApiCall,7.27958E+11,Management
